,code,name,subject_type,num_credits,period,course,language,content,mention,url,bibliography
29,614G01031,Codiseño Hardware/software,Optativa,6,2,3,"Español, Gallego","


Tema
Subtema


Fundamentos y Plataformas para codiseño hardware/software 
Definición de codiseño
Hardware de aplicación específica y reconfigurable 


Codiseño Hardware/Software

Modelado transaccional y de flujo de datos
Modelado con precisión temporal  


Modelos de flujo de datos y de control 
Modelado e implementación del flujo de datos
Análisis de los flujos de control y de datos 


Procesadores programables de aplicación específica

Aceleradores y coprocesadores
Sistemas en un chip (SoC) 

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01031&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"


Básica



               Patrick R. Schaumont (2010). A Practical Introduction to Hardware/Software Codesign. Springer 
               David C. Black e Jack Donovan  (2004). SystemC: From the ground up . Kluwer Academic Publishers  
               Peter J. Ashenden e Jim Lewis (2008). The Designer's Guide to VHDL, Third Edition (Systems on Silicon). Morgan Kaufmann




 



Complementária



               Jayaram Bhasker  (1999). A VHDL Primer . Prentice Hall 
               Wayne Wolf (). Computers as Components, 2nd edition. Principles of Embedded Computing System Design. Morgan Kaufmann




 

"
30,614G01032,Dispositivos Hardware e Interfaces,Optativa,6,2,3,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01032&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
31,614G01033,Arquitectura de Computadores,Optativa,6,2,3,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01033&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
32,614G01034,Software de Comunicaciones,Optativa,6,2,3,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01034&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
33,614G01035,Procesamiento Digital de la Información,Optativa,6,2,3,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01035&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
34,614G01036,Representación del Conocimiento y Razonamiento Automático,Optativa,6,2,3,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01036&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
35,614G01038,Aprendizaje Automático,Optativa,6,2,3,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01038&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
36,614G01039,Teoría de la computación,Optativa,6,2,3,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01039&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
37,614G01040,Recuperación de la Información,Optativa,6,2,3,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01040&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
38,614G01041,Análisis y Desarrollo de los Sistemas de Información,Optativa,6,2,3,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01041&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
39,614G01042,Gestión de Proceso de Negocio,Optativa,6,2,3,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01042&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
40,614G01043,Explotación de Almacenes de Datos,Optativa,6,2,3,"Español, Gallego","


Tema
Subtema


Conceptos de Bases de Datos 
 


Introducción a la Inteligencia de Negocio y al Data Warehouse

 



Diseño de Data Warehouse 
 



Minería de Datos 
 


",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01043&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"


Básica



               Kimball, R.; Ross, M (2013). The Data Warehouse Toolkit, 3rd edition. Wiley 
               Kimball, R.; Ross, M.; Thornthwaite, W.; Mundy, J.; Becker, B.  (2008). The Data Warehouse Lifecycle Toolkit, 2nd edition. John Wiley and Sons 
               Inmon, W. H.  (2002). Building the Data Warehouse, 3nd edition. Wiley 
               Sharda, R. Delen, D.; Turban, E. (2014). Business Intelligence: A managerial perspective on analytics. Prentice Hall 
               Tan, P.; Steinbach, M.; Kumar, V. (2006). Introduction to Data Mining . Addison-Wesley 
               Williams, G. (2011). Data Mining with Rattle and R. Springer




 



Complementária



               Inmon, W. H.; Strauss, D.; Neushloss, G.  (2008). The Architecture for the Next Generation of Data Warehousing . Morgan Kaufman  
               Golfarelli, M.; Rizzi, S.  (2009). Data Warehouse Design: Modern Principles and Methodologies . McGraw-Hill  
               Mazón López, N.; Pardillo Vela, J.; Trujillo Mondejar. J. C.  (2011). Diseño y explotación de almacenes de datos . Editorial Club Universitario  
               Elmasri, R.; Navathe, S. (2011). Fundamentals of Database Systems. Addison-Wesley 
               García-Molina, H.; Ullman, J.; Widom, J. (2009). Database System. The complete book.. Prentice Hall




 

"
41,614G01044,Calidad en Sistemas de Información,Optativa,6,2,3,"Español, Gallego","


Tema
Subtema


Tema 1: Introducción al Control de Calidad de Sistemas de Información.  
Concepto, necesidad, requisitos.
Niveles y Tareas de QA. 
Sistemas de Control de Calidad (QMS) .
Planificación de QA y revisiones de calidad. 


Tema 2: El proceso de una Auditoría  de Sistemas de Información 
Concepto, necesidad, funciones.
Análisis de riesgos.
Controles internos.
Planificación de auditoría y evidencias de auditoría. 
Ejecución de una auditoría. 


Tema 3: IT Governance (Gobierno Tecnológico) 
Concepto y  necesidad.
Estrategias de Sistemas de Información frente a estrategias corporativas.
Marcos: COBIT.
Auditoría de estructuras de IT governance.
Control de riesgos. 


Tema 4: Protección de activos de Sistemas de Información.  
Concepto y necesidad.
Protección de Sistemas de Información.
Protección lógica y aplicada de Sistemas de Información.
Seguridad física y de entorno. 
Auditoría de marcos de control de seguridad.  


Tema 5: Continuidad del negocio y recuperación ante situaciones de desastre. 
Conceptos generales. 
Plan de continuidad y componentes.
Auditoría del plan de continuidad. 


Tema 6: Aspectos Legales en Sistemas de Información. 
Normativa legal española
Protección de datos. 

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01044&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"


Básica



               Sandra Senft y Frederick Gallegos (2008). Information Technology Control and Audit. Auerbach Publishers Inc 
               Chris Davis, Mike Schiller, Kevin Wheeler (2006).  IT Auditing: Using Controls to Protect Information Assets.  McGraw-Hill 
               ISACA (2012). Cobit 5: A Business Framework for the Governance and Management of Enterprise IT..  
               ISACA (). http://www.isaca.org.  
               Mario G. Piattini Velthuis, Félix O. García Rubio, Ignacio García Rodríguez de Guzmán, Francisco J.  (2015). Calidad de sistemas de información 2nd ed. RAMA




 



Complementária






 

"
42,614G01045,Modelado Avanzado de Información,Optativa,6,2,3,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01045&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
43,614G01046,Calidad en la Gestion TIC,Optativa,6,2,3,"Español, Gallego","


Tema
Subtema


Introducción 
Organizaciónes y TIC
Gestión de servicios 


Buenas prácticas de gestión de servicios 
Conceptos generales
Introducción a ITIL v3 


El ciclo de vida de un servicio 
Ciclo de vida de un servicio
Estrategia del servicio
Diseño del servicio
Transición del servicio
Operación del servicio
Mejora continua del servicio 


Diseño de servicios 
Conceptos genéricos y definiciones
Principios clave y modelos
Procesos 


Transición de servicios 
Conceptos genéricos y definiciones
Principios clave y modelos
Procesos 


Operación de sevicios 
Conceptos genéricos y definiciones
Principios claves y modelos
Procesos
Funciones 


Estrategia de servicios 
Introducción
Procesos 


Mejora continua de servicios 
Principios clave y modelos
Procesos 

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01046&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"


Básica



               Office of Government Commerce (2012). Passing your ITIL Foundation exam. The Stationery Office 
               Brady Orand (2011). Foundations of IT Service management with ITIL 2011. CreateSpace 
               Peter Farenden (2011). ITIL for dummies. Oxford : John Wiley &amp; Sons




 



Complementária



               Cabinet Office (2011). ITIL Service Strategy. TSO (The Stationery Office) 
               Cabinet Office (2011). ITIL Service Design. TSO (The Stationery Office) 
               Cabinet Office (2011). ITIL Service Transition. TSO (The Stationery Office) 
               Cabinet Office (2011). ITIL Service Operation. TSO (The Stationery Office) 
               Cabinet Office (2011). ITIL Continual Service Improvement. TSO (The Stationery Office)




 

"
44,614G01047,Administración de Sistemas Operativos,Optativa,6,2,3,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01047&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
45,614G01048,Administración de Redes,Optativa,6,2,3,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01048&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
46,614G01049,Programación Integrativa,Optativa,6,2,3,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01049&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
47,614G01050,Administración de Bases de Datos,Optativa,6,2,3,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01050&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
48,614G01051,Metodologías de Desarrollo,Optativa,6,2,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01051&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
49,614G01052,Marcos de Desarrollo,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01052&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
50,614G01053,Validación y Verificación del Software,Optativa,6,1,4,"Español, Gallego","


Tema
Subtema


Bloque I: Validación de software

I.1 Especificación, diseño y ejecución de pruebas
   I1.1. Niveles y tipos de pruebas
   I1.2. Propiedades y trazabilidad de requisitos
   I1.3. Automatización
I.2 Gestión de pruebas: planificación, evaluación, métricas y revisiones 


Bloque II: Métodos formales y razonamiento automático

II.1 Introducción: Deducción natural y cálculo de secuentes
II.2 Prueba automática utilizando PVS
II.3 ¿Qué és y para que se utiliza un probador de teoremas?
II.4 Lenguaje de especificación de PVS: Tipos, expresiones, teorías, subtipado
II.5 Probador PVS: tácticas, recursión, razonamiento ecuacional 


Bloque III: Comprobación por modelos (model checking) 
III.1 Introducción a las lógicas modales temporales
III.2 Especificación de propiedades: deadlocks, safety, liveness, fairness
III.3 Funcionamiento de un comprobador por modelos
III.4 Introducción al manejo de una herramienta de model checking 

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01053&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"


Básica



               Mordechai Ben-Ari (2012). Mathematical Logic for Computer Science. Springer 
               Ron Patton (2001). Software testing. Sams 
               Peter Farrell-Vinay (2008). Manage software testing. Auerbach 
               Kent Beck (2002). Test Driven Development (By Example). Addison-Wesley 
               Hébert, Fred (2019). Property-based testing with PropEr, Erlang, and Elixir : find bugs before your users do. The Pragmatic Bookshelf 
               Gerard J. Holzmann (2003). The SPIN model checker: primer and reference manual. Addison-Wesley 
               Mordechai Ben-Ari (2001). Mathematical Logic for Computer Science. Springer 
               Zohar Manna and Amir Pnueli (1991). The Temporal Logic of Reactive and Concurrent Systems. Specification. Springer 
               Zohar Manna and Amir Pnueli (1995). The Temporal Logic of Reactive and Concurrent Systems. Safety. Springer




 



Complementária






 

"
51,614G01054,Herramientas de Desarrollo,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01054&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
52,614G01057,Métodos Estadísticos,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01057&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
53,614G01058,Programación de Sistemas,Optativa,6,1,4,"Español, Gallego","


Tema
Subtema


1.1. Introducción a la Programación de Sistemas 	 
Introducción a la Programación de Sistemas
Presentación de la asignatura  


1.2. Introducción a Android  
Historia y evolución
Arquitectura y características
Componentes principales
Manifiesto 


1.3. Herramientas de desarrollo 
Instalación del SDK y Android Studio
Aplicación básica y estructura de una aplicación
Depuración y testing
Recursos de aplicaciones 


2.1. Actividades, Fragmentos e Intents  
Actividades y ciclo de vida
Intents explícitos e implícitos
Paso de parámetros
Fragmentos estáticos y dinámicos
Comunicación entre fragmentos 


2.2. Interfaz de usuario 
Layouts y Vistas
Eventos
Notificaciones
Menúes y ToolBar
Diálogos
Listas y Adaptadores 


2.3. Trabajando en segundo plano 
Servicios locales y remotos
Broadcast Receivers 		
Hilos, tareas y mensajes
Jobs
AppWidgets 


3.1. Arquitecturas de aplicaciones  
Tipos de arquitecturas
Distribución en capas
Intercambios 


3.2. Persistencia de datos  
Preferencias
Ficheros internos y externos
Base de datos: SQL y ROOM
Proveedor de Contenidos 		 


3.3. Interconexión 
Comunicaciones
Conexión vía Post
Protocolos: XML y JSON 
Servicios de red avanzados  


4.1. Servicios del sistema y Sensores 
Servicios del sistema
Conectividad
Servicios wifi y teléfono
Sensores 


4.2. Localización y Mapas 
Localización
Mapas (librería Google Maps)
Servicios de localización 


4.3. Distribución 
Publicación
Permisos
Monetización y Publicidad
Optimización 

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01058&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"


Básica



               Wie Meng Lee (2012). Android 4 Desarrollo de aplicaciones.  Wrox (Anaya Multimedia) 
               Jesús Tomás Gironés (2012). El gran libro de Android. Marcombo 
               Reto Meier (2016). Professional Android. WRox 
               Joan Ribas Lequerica  (2014). Manual imprescindible de desarrollo de aplicaciones para Android. Anaya Multimedia 
               Erik Hellman (2013). Android Programming: Pushing the Limits. Wiley 
               Scott McCracken (2012). Android. Curso de desarrollo de aplicaciones. Inforbook 
               Joseph Annuzzi, Lauren Darcey y Shane Conder (2015). Introduction to Android Application Development. Android Essentials. Addison-Wesley




 



Complementária



               Lauren Darcey y Shane Conder (2012). Android Application development in 24 hours. SAMS 
               Joshua J. Drake , Zach Lanier , Collin Mulliner , Pau Oliva Fora, Stephen A. Ridley , Georg Wichersk (2014). Android Hacker's Handbook. Wiley 
               Joan Ribas Lequerica (2012). Desarrollo de aplicaciones para Android. Anaya 
               José Enrique Amaro Soriano (2012). Android. Programación de dispositivos móviles a través de ejemplos. Marcombo 
               Anders Goransson (2014). Efficient Android Threading: Asynchronous Processing Techniques for Android Applications. O'Reilly Media




 

"
54,614G01059,Ingeniería de Infraestructuras Informáticas,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01059&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
55,614G01060,Sistemas Empotrados,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01060&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
56,614G01061,Redes Mobiles y Sin cables,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01061&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
57,614G01064,Métodos Numéricos para la Informática,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01064&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
58,614G01065,Diseño de los Lenguajes de Programación,Optativa,6,1,4,"Español, Gallego","


Tema
Subtema


Formalización de los sistemas de tipos 
Semántica operacional, denotacional y axiómática 
Introducción al lambda cálculo 
Lambda cálculo tipado  


Lenguajes orientados a objetos 
Fundamentos de diseño de lenguajes orientados a objetos 
Problemas de tipado de los lenguajes orientados a objetos  


Principios de diseño de lenguajes de programción 
Nombres, ámbito y ligazón 
Flujo de control 
Tipos de datos 
Subrutinas  


Computabilidad y complejidad  
Computabilidad y lambda cálculo
Clases de complejidad  

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01065&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"


Básica



               Benjamin C. Pierce (2002). Types and Programming Languages. The MIT Press, Cambridge, MA 
               Kim B. Bruce (2002). Foundations of Object-Oriented Languages: Types and Semantics. The MIT Press, Cambridge, MA 
               Michael L. Scott (2009). Programming Language Pragmatics. Third edition. Morgan Kaufmann Publishers, Burlington, MA 
               Fortnow, Lance (2013). P, NP, and the search for the impossible. Princeton University Press




 



Complementária



               Franklyn A. Turbak and David K. Gifford (2008). Design Concepts in Programming Languages. MIT Press, Cambridge, MA 
               Robert W. Sebesta (2010). Concepts of Programming Languages. Pearson 
               David A. Watt (2004). Programming Language Design Concepts. John Wiley and sons, Chichester, West Suusex, England




 

"
59,614G01066,Computación Gráfica y Visualización,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01066&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
60,614G01067,Procesamiento de Lenguajes,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01067&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
61,614G01068,Visión Artificial,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01068&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
62,614G01072,Integración de Datos,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01072&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
63,614G01073,Sistemas de Información Empresarial,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01073&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
64,614G01074,Sectores de Negocio,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01074&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
65,614G01075,Arquitectura de los sistemas de Información,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01075&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
66,614G01079,Seguridad en los sistemas Informáticos,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01079&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
67,614G01080,Integración de Aplicaciones,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01080&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
68,614G01081,Servicios Multimedia,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01081&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
69,614G01082,Diseño de Redes,Optativa,6,1,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01082&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
70,614G01062,"Contornos Inmersivos, Interactivos y de entretenimiento",Optativa,6,2,4,"Español, Gallego","


Tema
Subtema


1. Introducción 
1. Introducción  


2. Programación de videojuegos y animaciones 
2.1. Introducción
2.2. Perspectiva histórica
2.3. Programación en 2D
2.4. Motores 3D
2.5. Inteligencia artificial en juegos
2.6. Desarrollo multiplataforma  


3. Contornos Inmersivos e de Visualización avanzada 
3.1 Realidad Virtual
3.2 Realidad Aumentada
3.3 Multiversos  


4. Periféricos 
4.1. Periféricos  

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01062&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"


Básica



               Ian Millington (). Artificial Intelligence for Games. Elsevier 
               Will Goldstone (2011). Unity Game Development Essentials. Packt Publishing 
               Ninad Sathaye (2010). Python Multimedia: Beginners Guide. Packt Publishing 
               Juan José Domínguez (2011). Tecnología Digital y Realidad Virtual.  
               Stephen Cawood, Mark Fiala (2008). Augmented reality: a practical guide.  
               Mat Buckland (2005). Programming Game AI by Example. Wordware Publishing Inc.




 



Complementária






 

"
71,614G01087,Proyectos de Desarrollo Software,Optativa,6,2,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01087&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"


- “Metrics and models in software quality engineering”.
  Stephen H. Kan. Addison-Wesley.
- Software Engineering Institute:
  http://www.sei.cmu.edu/. 
- International
  Function Point Users’ Group (IFPUG): http://www.ifpug.org.- Peopleware Productivite Projects and Teams. Third Edition (2013). Tom DeMarco y Timothy Lister. Dorset House Publishing.- Practical Softwre Project Estimation. 3rd. Edition (2010). ISBSG. McGraw-Hill.


"
72,614G01092,Trabajo Fin de Grado. especialidad ingeniería del Software,Obligatoria,12,2,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01092&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
73,614G01093,Administración de Infraestructuras Informáticas,Optativa,6,2,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01093&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
74,614G01098,Robótica,Optativa,6,2,4,"Español, Gallego","


Tema
Subtema


Introducción a la robótica autónoma  
¿Qué es un robot autónomo?
Historia
Sensores y actuadores
Comportamientos
Planificación
Aprendizaje y evolución 


Elementos de un sistema robótico 
Sistema robótico
Actuadores e efectores
Sensores
Arquitecturas de control 


Robótica basada en comportamiento  
Antecedentes
Arquitecturas de control clásicas
Arquitecturas de control



Robótica basada en conocimiento  
Conocimiento
Robótica tradicional deliberativa
Navegación 



Aproximaciones híbridas 
Principales arquitecturas híbridas
Robótica cognitiva 


Robótica evolutiva 
Técnicas evolutivas
Aplicación a la robótica 


Aprendizaje en robótica autónoma 
Aprendizaje en sistemas de clasificación
Aprendizaje por refuerzo: Q-learning
Combinación de aprendizaje por refuerzo y conexionista 

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01098&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"


Básica



               Santos, J., Duro, R.J. (2005). Evolución Artificial y Robótica Autónoma. RA-MA 
               Arkin, R.C.  (1998). Behavior Based Robotics. MIT Press 
               Mataric, Maja J. (2007). The Robotics Primer. MIT Press 
               Bekey, A. (2005). Autonomous Robots. MIT Press





<!--[if gte mso 10]>
<style>
 /* Style Definitions */
 table.MsoNormalTable
	{mso-style-name:""Tabla normal"";
	mso-tstyle-rowband-size:0;
	mso-tstyle-colband-size:0;
	mso-style-noshow:yes;
	mso-style-priority:99;
	mso-style-qformat:yes;
	mso-style-parent:"""";
	mso-padding-alt:0cm 5.4pt 0cm 5.4pt;
	mso-para-margin:0cm;
	mso-para-margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	font-size:11.0pt;
	font-family:""Calibri"",""sans-serif"";
	mso-ascii-font-family:Calibri;
	mso-ascii-theme-font:minor-latin;
	mso-fareast-font-family:""Times New Roman"";
	mso-fareast-theme-font:minor-fareast;
	mso-hansi-font-family:Calibri;
	mso-hansi-theme-font:minor-latin;
	mso-bidi-font-family:""Times New Roman"";
	mso-bidi-theme-font:minor-bidi;}
&nbsp; 



Complementária



               Santos, J. (2007).  Vida Artificial. Realizaciones Computacionales. ServicioPublicaciones UDC 
               Nolfi, S., Floreano, D. (2000). Evolutionary Robotics. MIT Press 
               Floreano, D. and Mattiussi, C.  (2008). Bio-Inspired Artificial Intelligence. Tema 7. MIT Press 
               Pfeifer, R. and Scheier, C.  (1999). Understanding Intelligence. MIT Press 
               Salido, J.  (2009). Cibernética aplicada. Robots educativos. Ra-Ma 
               Sutton, R.S., Burton A.G. (1998). Reinforcement Learning. MIT Press 
               Thurn, S., Burgard, W., Fox, D. (2005). Probabilistic Robotics. MIT Press





<!--[if gte mso 10]>
<style>
 /* Style Definitions */
 table.MsoNormalTable
	{mso-style-name:""Tabla normal"";
	mso-tstyle-rowband-size:0;
	mso-tstyle-colband-size:0;
	mso-style-noshow:yes;
	mso-style-priority:99;
	mso-style-qformat:yes;
	mso-style-parent:"""";
	mso-padding-alt:0cm 5.4pt 0cm 5.4pt;
	mso-para-margin:0cm;
	mso-para-margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	font-size:11.0pt;
	font-family:""Calibri"",""sans-serif"";
	mso-ascii-font-family:Calibri;
	mso-ascii-theme-font:minor-latin;
	mso-fareast-font-family:""Times New Roman"";
	mso-fareast-theme-font:minor-fareast;
	mso-hansi-font-family:Calibri;
	mso-hansi-theme-font:minor-latin;
	mso-bidi-font-family:""Times New Roman"";
	mso-bidi-theme-font:minor-bidi;}
&nbsp; 

"
75,614G01099,Trabajo Fin de Grado. Especialidad Ingeniería de Computadores,Obligatoria,12,2,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01099&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
76,614G01106,Trabajo Fin de Grado. Especialidad Computación.,Obligatoria,12,2,4,"Español, Gallego","

",,https://guiadocente.udc.es/guia_docent/index.php?centre=614&ensenyament=614G01&assignatura=614G01106&any_academic=2019_20&idioma=cast&fitxa_apartat=3&idioma_assig=cast,"

"
